id,question_stem,choices,answer_key,scientific_concept,raw_concept_output,free_form_analogy,is_defective,defect_reason,generation_status,teacher_model,domain,mmlu_subject,source_index
mmlu_0003_college_chemistry,"When the following equation is balanced, which of the following is true?
__ MnO4− + __ I− + __ H+ <-> __ Mn2+ + __ IO3− + __ H2O",A: The I− : IO3− ratio is 3:1. | B: The MnO4- : I- ratio is 6:5. | C: The MnO4- : Mn2+ ratio is 3:1. | D: The H+ : I− ratio is 2:1.,B,Redox Reaction Balancing,"{""key_scientific_concept"": ""Redox Reaction Balancing""}","**The Dance Floor Accounting Analogy**

Imagine a massive, chaotic dance club called ""The Reaction."" The bouncers have one strict rule: **No one can leave or enter the club, and every dancer must always be holding exactly one partner’s hand.** But here’s the twist—dancers can *trade* partners instantly, and some dancers are ""givers"" (they push their partner away) while others are ""takers"" (they pull their partner close).

Now, a fight breaks out. A ""giver"" dancer (let’s call him **Zinc**) shoves his partner (an **Electron**) toward a ""taker"" dancer (**Copper**). The bouncer sees chaos: Zinc is now alone, Copper has two partners, and the music stops. To restore order, the bouncer must **balance the dance floor**.

He counts every dancer and every handhold. He realizes: *For every electron Zinc gives away, Copper must accept exactly one.* He can’t invent new electrons or delete them—they just move. So he writes a ""choreography sheet"" (the balanced equation). He multiplies the number of Zinc dancers by 1 and Copper dancers by 1, but then notices a second couple (Iron and Silver) also trading. Now he must ensure the **total number of electrons given equals the total number taken** across the whole floor.

He uses a **tally counter**: each ""oxidation"" (giving) is marked in red, each ""reduction"" (taking) in blue. He adjusts the number of dancers (coefficients) until the red tally equals the blue tally. Finally, he checks that every atom (dancer) appears the same number on both sides of the sheet. The music resumes—the dance is balanced, and the bouncer smiles: *Mass and charge are conserved, just like the rule says.*",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,3
mmlu_0003_college_physics,The best type of laser with which to do spectroscopy over a range of visible wavelengths is,A: a dye laser | B: a helium-neon laser | C: an excimer laser | D: a ruby laser,A,Tunable Laser Spectroscopy,"{""key_scientific_concept"": ""Tunable Laser Spectroscopy""}","Imagine you are a locksmith trying to find the exact key that fits a tiny, invisible lock on a treasure chest. The chest is a gas cloud in the sky, and the lock is a specific molecule, like water vapor or methane. You can’t see the lock, but you know it only opens with a very specific key—a key with a precise number of ridges and grooves.

A regular flashlight is like a giant ring of thousands of different keys jangling together. You shake it at the chest, but none of the keys fit perfectly, so the lock stays shut. You learn nothing.

Now, Tunable Laser Spectroscopy is your master key-making kit. Instead of jangling all keys at once, you take a single, perfect key blank—a laser beam—and you slowly, carefully file down its ridges. You do this by tuning the laser’s wavelength, changing its color by a tiny, precise amount.

As you file, you try the key in the lock. Most of the time, it doesn’t fit, and the key slides right out. But suddenly, at one exact ridge pattern, the key clicks. The lock turns. The molecule absorbs that specific light, and you see a dip in your laser’s power on your detector.

That click tells you exactly which molecule is present. And the *depth* of that click—how much light was absorbed—tells you how much of that molecule is there. You’ve not only found the right key, but you’ve also counted how many locks are on the chest.",False,,generated,deepseek-v4-flash,physics,college_physics,3
mmlu_0004_college_biology,Synthesis of an RNA/DNA hybrid from a single-stranded RNA template requires,A: a DNA or RNA primer and reverse transcriptase | B: a DNA or RNA primer and DNA polymerase | C: RNase only | D: reverse transcriptase only,A,Reverse Transcription,"{""key_scientific_concept"": ""Reverse Transcription""}","**The Archivist and the Emergency Tape**

Imagine a vast library where the master blueprint for every book is stored on a single, fragile, golden scroll. This scroll is the cell’s DNA. It’s too precious to be handled daily, so the library uses a special copying machine that makes working paper copies—mRNA—for the readers (ribosomes) to use. This is the normal flow: DNA → RNA → Protein.

Now, a rogue virus—a kind of digital pirate—breaks in. It doesn’t have a paper copy. It only carries a cassette tape (its RNA genome). The virus’s problem? The library’s machines only read paper, not tape.

So, the virus smuggles in a tiny, specialized device: a **reverse transcription machine** (reverse transcriptase). This machine works *backwards*. It takes the cassette tape (viral RNA) and, using it as a template, prints out a new, temporary DNA draft. This draft is not the golden master scroll, but a rough, single-stranded copy.

The virus then uses the cell’s own repair tools to turn this draft into a double-stranded DNA copy. This new DNA is a Trojan horse. It gets spliced directly into the golden scroll itself, becoming a permanent part of the library’s master record. Now, whenever the cell makes copies of its precious scroll, it also copies the viral genes, forcing the library to forever produce more viral parts.

**In short:** Reverse transcription is the act of writing a permanent DNA record *from* an RNA message, reversing the normal information flow. It’s the virus’s way of turning a temporary, borrowed message into a permanent, inherited command.",False,,generated,deepseek-v4-flash,biology,college_biology,4
mmlu_0004_college_chemistry,The equation ΔH = ΔU + PΔV is applicable,A: always | B: only for constant pressure processes | C: only for constant temperature processes | D: only for constant volume processes,B,Enthalpy Definition,"{""key_scientific_concept"": ""Enthalpy Definition""}","Think of enthalpy as the **total ""emotional baggage"" a traveler carries through airport security**—not just the visible suitcase, but also the hidden weight of their coat, laptop, and nervous energy.

In chemistry, a system (like a gas in a piston) has **internal energy**—the kinetic and potential energy of its molecules jiggling and bonding. But that’s only part of the story. If the system changes volume (expanding or compressing), it must push against the surrounding atmosphere, doing **pressure-volume work**. That invisible work is like the traveler’s coat: you don’t see it in the suitcase, but it adds real burden.

**Enthalpy (H)** is defined as:  
**H = Internal Energy + (Pressure × Volume)**  
It’s the *total heat content* of a system at constant pressure, including the energy needed to make room for itself.

**The analogy:**  
Your suitcase is the internal energy. The coat you’re forced to carry (because the plane is cold) is the pressure-volume work. The **total weight you feel at the check-in counter**—suitcase plus coat—is enthalpy. When a reaction happens at constant pressure (like in an open beaker), the heat you measure (exothermic or endothermic) is exactly the change in enthalpy (ΔH). You never feel the internal energy alone; you always feel the total baggage.

So, enthalpy is nature’s way of saying: *“Don’t just count the molecules’ energy—count the energy they need to exist in their environment.”* It’s the practical, measurable heat of a system when the pressure is constant, just like your total carry-on weight is what actually slows you down.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,4
mmlu_0004_college_physics,Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,A: The Heisenberg uncertainty principle | B: The Pauli exclusion principle | C: The Bohr model of the atom | D: Nuclear hyperfine coupling,B,Exchange Energy,"{""key_scientific_concept"": ""Exchange Energy""}","**The Office Coffee Machine**

Imagine a small office where everyone shares a single coffee machine. Each employee has a favorite mug, but here’s the rule: no two people can use the exact same mug at the same time. If you pick a red mug, your coworker must pick a blue or green one—even if they secretly prefer red.

Now, here’s the twist: the mugs aren’t just containers. They carry a tiny magnetic charge. When two employees swap mugs, they don’t just exchange coffee—they also exchange a subtle “spin” of that charge. This swap isn’t random; it’s a silent agreement to keep their spins opposite. If you take a mug with an “up” spin, your neighbor’s mug must have a “down” spin.

This mutual restriction isn’t a burden—it’s a hidden benefit. Because they’re forced to stay different, the employees feel a strange, invisible bond. They move more predictably, avoid crowding, and even lower their overall “jitteriness” (energy). The cost of this bond is that they can’t both grab the same favorite mug, but the reward is a calmer, more stable office.

That’s **exchange energy** in quantum mechanics. Electrons (the employees) can’t occupy the same quantum state (the mug) if they have the same spin. This “repulsion” isn’t electric—it’s a purely quantum effect from their identical nature. The energy cost of keeping them apart, and the energy saved by their coordinated behavior, is the exchange energy. It’s not a force you can touch, but it shapes how atoms bond, why magnets work, and why matter doesn’t collapse. The office runs smoother because everyone agrees to be different—and that agreement has a price, and a power.",False,,generated,deepseek-v4-flash,physics,college_physics,4
mmlu_0005_college_biology,"In order for the Hardy-Weinberg law to operate with respect to a population of organisms, each of the following conditions must be met EXCEPT:",A: Genes are exchanged with other populations. | B: Population size is large. | C: Natural selection does not take place. | D: Matings are random.,A,Hardy-Weinberg Equilibrium Conditions,"{""key_scientific_concept"": ""Hardy-Weinberg Equilibrium Conditions""}","Imagine a **giant, perfectly sealed glass jar** filled with thousands of **colored jellybeans**—red, blue, and yellow. This jar is your **gene pool**. The proportion of each color is your **allele frequency** (e.g., 50% red, 30% blue, 20% yellow).

The Hardy-Weinberg Equilibrium is the **""magic recipe""** for keeping those proportions *exactly the same* forever. To achieve this, the jar must obey five strict rules:

1.  **No Sneaky Trades:** The jar is **airtight** (no migration). No one can add new jellybeans from outside, and none can escape.
2.  **No Random Snacking:** You must **never** reach in and eat a handful (no genetic drift). Every bean has an equal chance of being picked, so rare colors aren't accidentally wiped out.
3.  **No Flavor Favoritism:** Every jellybean must have the **same chance** of being chosen for the next jar (no natural selection). A red bean can't be ""sweeter"" than a blue one.
4.  **No Pairing Preferences:** The beans must **mate randomly**. A red bean can't prefer another red bean; they must pair up purely by chance.
5.  **No Recipe Changes:** The candy factory must use the **exact same recipe** (no mutation). A red bean can never spontaneously turn into a green one.

If—and only if—all five rules hold, the jar will forever show the same 50/30/20 mix. In reality, no real jar obeys all rules, which is why evolution happens. The Hardy-Weinberg Equilibrium is the **""null hypothesis""**—a perfect, static baseline that tells us when evolution is *not* occurring.",False,,generated,deepseek-v4-flash,biology,college_biology,5
mmlu_0005_college_chemistry,Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J << a?,A: 3 lines | B: 9 lines | C: 5 lines | D: 7 lines,B,EPR Hyperfine Splitting,"{""key_scientific_concept"": ""EPR Hyperfine Splitting""}","Imagine a crowded dance floor where every dancer is a tiny spinning top. Each top has a ""spin"" – a tiny magnetic arrow pointing up or down. Now, the DJ (the external magnetic field) makes all the tops align their arrows in one direction. This is the basic ""Zeeman effect"" – the tops hum at a specific frequency.

But here’s the twist: the dance floor is not empty. Scattered among the tops are heavy, slow-moving boulders (the atomic nuclei). These boulders also have their own tiny magnetic arrows, but they are much weaker and more sluggish.

Now, watch closely. When a spinning top dances *next to* a boulder, the boulder’s weak magnetic arrow gently tugs at the top’s arrow. This tug doesn’t change the top’s direction, but it slightly *modifies* its hum – like a singer slightly changing pitch when a heavy curtain brushes against their throat.

The result? The single, clean hum of the top is now split into two very close, distinct notes. One note is for tops dancing next to a boulder whose arrow points ""up"" (pushing the top’s hum slightly higher), and the other for tops next to a boulder pointing ""down"" (pulling it slightly lower). This splitting of the signal into a doublet is the **EPR Hyperfine Splitting**.

It’s like hearing a choir where each singer’s voice is subtly altered by the tiny magnet in their own pocket. The main melody (the electron spin) is still there, but the fine, hyperfine detail reveals the hidden, whispering influence of the nuclei – a delicate duet between the fast-spinning electron and the slow, heavy nucleus.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,5
mmlu_0005_college_physics,Which of the following gives the total spin quantum number of the electrons in the ground state of neutral nitrogen (Z = 7)?,A: 1/2 | B: 1 | C: 3/2 | D: 5/2,C,Hund's Rule,"{""key_scientific_concept"": ""Hund's Rule""}","Think of a school bus with four empty seats, each seat representing an orbital in a subshell. The students are electrons, and they all have a ""spin""—imagine them as tiny spinning tops, either spinning clockwise (↑) or counterclockwise (↓).

The bus driver (the nucleus) has a simple rule: **No two students can sit in the same seat if they spin the same way.** But there’s a more important, unspoken rule among the students themselves: **They are all extremely antisocial and hate sharing seats.**

So, when the first four students arrive, what do they do? They don’t pair up. Instead, each one claims a **separate, empty seat**—all spinning the same direction (say, all clockwise). They spread out as far as possible, each in their own seat, because that’s the lowest-energy, most comfortable arrangement. This is Hund’s First Rule: **fill each orbital singly before pairing up.**

Now, a fifth student arrives. All four seats are taken, but each has only one student. The new student has no choice but to sit next to someone. To minimize the discomfort, they must sit in a seat where the existing student is spinning **opposite** to them (one clockwise, one counterclockwise). This pairing requires extra energy (like having to share a seat), so it only happens after all seats are singly occupied.

In short: **Electrons are like grumpy students—they’ll take their own seat first, and only share when forced, and when they do share, they must spin in opposite directions.** That’s Hund’s Rule: maximum multiplicity, minimum repulsion.",False,,generated,deepseek-v4-flash,physics,college_physics,5
mmlu_0006_college_biology,The Barr body found within female mammalian cells' nuclei is an example of,A: euchromatin | B: heterochromatin | C: a cistron | D: pseudogenes,B,X-Chromosome Inactivation,"{""key_scientific_concept"": ""X-Chromosome Inactivation""}","Imagine a library with two identical reference books—the ""X Encyclopedia""—in every office. Each book contains the same crucial instructions for daily operations. But if both books were used simultaneously, the staff would get contradictory orders, causing chaos. So, in each office, a librarian randomly picks one book to be the ""active"" copy and seals the other in a glass case, stamping it ""DO NOT USE."" That sealed book is still there, but its pages are locked and unreadable.

Now, here’s the twist: in one office, the librarian seals the book from the left side of the desk; in the next office, she seals the one from the right. Every office makes its own random choice, and once made, that choice is permanent for all future copies of that office (all daughter cells).

This is X-chromosome inactivation. Females (and other XX individuals) have two X chromosomes, each with thousands of genes. To avoid a double dose of those gene products, each cell ""silences"" one entire X chromosome early in development. The silenced X becomes a dense, inactive structure (the Barr body)—the sealed book. Because the choice is random and independent in each cell, females are natural mosaics: some cells express genes from the maternal X, others from the paternal X. This is why calico cats have patchy orange and black fur—each patch is a clone of cells with one X active, the other silent. The library works smoothly because every office uses only one instruction manual, even if it’s a different one than its neighbor.",False,,generated,deepseek-v4-flash,biology,college_biology,6
mmlu_0006_college_chemistry,Cobalt-60 is used in the radiation therapy of cancer and can be produced by bombardment of cobalt-59 with which of the following?,A: Neutrons | B: Alpha particles | C: Beta particles | D: X-rays,A,Neutron Capture,"{""key_scientific_concept"": ""Neutron Capture""}","In a bustling city, every building is an atom. Most buildings are stable, with a fixed number of residents (protons) and a carefully balanced number of security guards (neutrons) patrolling the perimeter. The guards keep the residents calm and the structure sound.

Now, imagine a rogue, uninvited guard—a free neutron—wandering the streets. It has no building to call home. As it strolls past a particularly heavy, unstable building (a heavy isotope), it gets pulled in by the building’s strong internal gravity (the nuclear force). This is **neutron capture**.

The building now has one extra guard. At first, this seems fine—even helpful. But the building wasn’t designed for this. The extra guard makes the structure top-heavy and jittery. The building is now in an excited, unstable state (a new, heavier isotope). It can’t stay this way.

To regain its balance, the building must quickly expel some energy. It does this by flashing a bright light (emitting a gamma ray) to shed the excess excitement. Sometimes, that’s enough, and the building settles into a new, heavier but stable configuration. Other times, the extra guard is just too much. The building’s core becomes so strained that it decides to split the difference—it breaks apart into two smaller, more stable buildings, releasing a huge burst of energy in the process (fission).

So, neutron capture is like a city block accepting a stray security guard, only to find that the new addition forces a dramatic, energetic adjustment—either a calming flash of light or a full-scale demolition and rebuild.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,6
